"participant_external","participant_outlier_fixed","participant_outlier_data","trial_external","trial_outlier_fixed","trial_outlier_data","stimuli_external","stimuli_outlier_fixed","stimuli_outlier_data","mean1_log","mean2_log","sd1_log","sd2_log","subject_n_log","trial1_avg_log","trial2_avg_log","trial1_min_log","trial2_min_log","trial1_max_log","trial2_max_log","mean_diff_log","sd_diff_log","d_av_log","d_av_log_low","d_av_log_high","d_z_log","d_z_log_low","d_z_log_high","t_log","df_log","p_log","mlm_diff_log","mlm_se_log","mlm_t_log","mlm_df_log","mlm_p_log","total_trial_log","mean1_no_log","mean2_no_log","sd1_no_log","sd2_no_log","subject_n_no_log","trial1_avg_no_log","trial2_avg_no_log","trial1_min_no_log","trial2_min_no_log","trial1_max_no_log","trial2_max_no_log","mean_diff_no_log","sd_diff_no_log","d_av_no_log","d_av_no_log_low","d_av_no_log_high","d_z_no_log","d_z_no_log_low","d_z_no_log_high","t_no_log","df_no_log","p_no_log","mlm_diff_no_log","mlm_se_no_log","mlm_t_no_log","mlm_df_no_log","mlm_p_no_log","total_trial_no_log","order"
"1","0","1","0","1","0","0","0","0","6.0278695554374","6.1095776080224","0.154163534760072","0.146452414419055","152","44.7960526315789","43.4736842105263","36","35","46","46","0.0817080525850029","0.0688042306992589","-0.5436042419447","-0.713183799163468","-0.372447352426554","1.18754401807276","0.978556616494091","1.39415277235286","14.6410259482995","151","8.97222896303451e-31","0.0812562812973135","0.00380111316123493","21.3769698113682","13264","1.04390315701462e-99","13417","433.37630253369","466.410088628467","75.8688428603814","76.0782314240859","152","44.7960526315789","43.4736842105263","36","35","46","46","33.0337860947772","40.1580876744642","-0.434806477852059","-0.600500285105936","-0.267792818779505","0.822593604619844","0.637535894314843","1.00558669103217","10.1416150701426","151","9.34806899076416e-19","32.827787548189","2.42369253944624","13.544534636266","13264","1.61127720834045e-41","13417","|participant_outlier_data|participant_external|trial_outlier_fixed"
"1","0","0","1","1","0","0","0","0","6.03164222754971","6.1168675440732","0.153321844974807","0.14886019492151","155","43.4709677419355","41.8967741935484","36","31","46","46","0.0852253165234848","0.0674215448608373","-0.564066061323347","-0.732815789636528","-0.393726327894362","1.26406650425166","1.05151253427113","1.47425703165139","15.7375010631137","154","7.11211750517209e-34","0.0843597052444285","0.00389067894971414","21.68251514318","13076","1.89324754971169e-102","13232","435.349698738817","470.763618095324","75.9276833813591","79.9823091733286","155","43.4709677419355","41.8967741935484","36","31","46","46","35.4139193565066","41.2569526637009","-0.454286717306905","-0.6190042673039","-0.288227095863424","0.858374578587449","0.673063196012612","1.04161696657039","10.6866773208796","154","2.73102552154568e-20","34.9407299419353","2.52596492494907","13.8326267308085","13076","3.26370944630766e-43","13232","|trial_external|participant_external|trial_outlier_fixed"
"1","0","0","0","1","1","0","0","0","6.00562631149196","6.09226178521897","0.135259347104292","0.128392457668664","155","43.5032258064516","42.1935483870968","28","24","46","46","0.0866354737270121","0.0560666426216234","-0.65719613640891","-0.829981904017004","-0.482639947048702","1.54522314296022","1.31054134359692","1.77749326606116","19.2378729863433","154","8.44010747385569e-43","0.0863815969450938","0.00320492699178561","26.9527503017991","13127","8.82852099667213e-156","13283","417.485426044973","452.718096212723","58.5340079726633","58.5751324266842","155","43.5032258064516","42.1935483870968","28","24","46","46","35.2326701677495","25.3063812346257","-0.60170657982126","-0.772021919080191","-0.429724994765267","1.39224450311932","1.16987453659472","1.61221801185568","17.3333042796873","154","5.11759314145519e-38","35.1559856226922","1.46665358304344","23.9702040271434","13127","2.61664429176036e-124","13283","|trial_outlier_data|participant_external|trial_outlier_fixed"
"1","0","0","0","1","0","1","0","0","6.02711691096267","6.10980029004377","0.154963142310071","0.147401490166832","155","43.3548387096774","42.058064516129","36","31","46","46","0.0826833790810959","0.0698940177845712","-0.546911709903186","-0.714978279083248","-0.377291378434611","1.18298220222429","0.976371088499251","1.38726289011006","14.7280096439","154","3.36546850608496e-31","0.0820284359620556","0.00381222235075736","21.5172223482084","13083","5.97905860746729e-101","13239","432.725662601585","466.696740979041","75.6316916319117","77.1370953601008","155","43.3548387096774","42.058064516129","36","31","46","46","33.9710783774554","40.9620445841097","-0.444738471075661","-0.60914422862719","-0.279013972284494","0.829330633330587","0.645700637213012","1.01092744831557","10.3250831185022","154","2.54544976706879e-19","33.6599432856065","2.43077929653983","13.8473876807824","13083","2.6647470063509e-43","13239","|stimuli_external|participant_external|trial_outlier_fixed"
"1","0","0","0","1","0","0","1","0","6.03252088068136","6.11532041019413","0.154852304749057","0.148597513877215","155","44.7354838709677","43.3548387096774","36","31","46","46","0.0827995295127702","0.0694927148159394","-0.545721397281478","-0.713741277745685","-0.37615030406621","1.19148503166232","0.984261113153689","1.39637456203501","14.8338690167023","154","1.75724278889094e-31","0.0821390696176684","0.0038173312970725","21.5174065925744","13498","5.27821962743706e-101","13654","435.729320342738","469.915880667055","76.527275866038","79.5579810851781","155","44.7354838709677","43.3548387096774","36","31","46","46","34.1865603243176","41.5258712684845","-0.438049832406689","-0.602240981796718","-0.272556448423502","0.823259314736234","0.639975580601786","1.004517650761","10.2494958115751","154","4.05279178038451e-19","33.8213498625819","2.4662143381926","13.7138728531472","13498","1.61600288614741e-42","13654","|stimuli_outlier_fixed|participant_external|trial_outlier_fixed"
"1","0","0","0","1","0","0","0","1","6.02699104556846","6.11025611353499","0.149906696579005","0.147044726243925","155","44.7677419354839","43.3935483870968","36","31","46","46","0.0832650679665305","0.0676179896963855","-0.560799252449991","-0.729417403110898","-0.390597926448893","1.23140407368516","1.02127026409957","1.43918648825728","15.3308570819346","154","8.41490551633254e-33","0.0825987212349214","0.00378250578535593","21.8370376470287","13509","6.41256951712112e-104","13665","432.679380396634","467.152291344638","72.5621943344061","78.276643666695","155","44.7677419354839","43.3935483870968","36","31","46","46","34.4729109480038","39.7585496289193","-0.457082690437487","-0.62189274623224","-0.290923783785304","0.867056551854928","0.681234659356551","1.05079919323037","10.7947670163722","154","1.39842752012124e-20","34.1077092945625","2.40832780332024","14.1624031610397","13509","3.29614430882265e-45","13665","|stimuli_outlier_data|participant_external|trial_outlier_fixed"
"1","1","0","0","1","0","0","0","0","6.02717575498245","6.11212841096403","0.152316795605568","0.146395793023941","155","44.7032258064516","43.3096774193548","36","31","46","46","0.0849526559815795","0.0686754299484592","-0.568791937235334","-0.737733235620851","-0.398250813692308","1.23701673284516","1.02646952030089","1.44521036899513","15.4007341249543","154","5.49799576312817e-33","0.0843205014191939","0.00381157282374416","22.1222328205092","13486","1.50102433977435e-106","13642","432.988698556856","468.35556375755","74.744438762026","78.2443987552955","155","44.7032258064516","43.3096774193548","36","31","46","46","35.3668652006932","41.0909095927674","-0.462345694949006","-0.627331354781691","-0.295998487569107","0.860698036407506","0.675250384740424","1.04407392860968","10.7156041374595","154","2.28333414407901e-20","35.0202987366732","2.44347410369635","14.3321751123519","13486","3.01032738481525e-46","13642","|participant_external|participant_outlier_fixed|trial_outlier_fixed"
"0","1","1","0","1","0","0","0","0","6.0288073073793","6.11037299569291","0.152125126756809","0.144353558286063","157","44.8025477707006","43.5095541401274","36","35","46","46","0.0815656883136119","0.0677824112293221","-0.550229695614151","-0.717356462022963","-0.381562054442837","1.20334592461838","0.996602713464726","1.40777925228475","15.0778812186733","156","2.88538223604862e-32","0.0811208622611256","0.00373787050917503","21.7024271070935","13707","1.03379870566986e-102","13865","433.556008067197","466.667497741281","74.8316079679017","75.0040512707057","157","44.8025477707006","43.5095541401274","36","35","46","46","33.1114896740841","39.5277764560887","-0.44197075438972","-0.605241122892809","-0.277405250952754","0.837676506060684","0.654751970946","1.01858344263283","10.496056536745","156","7.83587636575434e-20","32.912596923788","2.37426314236031","13.8622363867675","13707","2.10531763566245e-43","13865","|participant_outlier_data|participant_outlier_fixed|trial_outlier_fixed"
"0","1","0","1","1","0","0","0","0","6.03125474293572","6.11314260272014","0.155239369459996","0.148082069480189","160","43.31875","42.13125","35","31","46","46","0.0818878597844248","0.0698914166200561","-0.539941126947986","-0.705103438511664","-0.373288342716809","1.17164401216223","0.969111430686304","1.37192437033832","14.8202547413227","159","9.09817847512294e-32","0.081346805079291","0.0037882859089029","21.4732485972394","13511","1.31932051011385e-100","13672","435.038361724036","468.528291470325","76.7392797617473","79.1233175528606","160","43.31875","42.13125","35","31","46","46","33.4899297462892","41.6114963368992","-0.429736579824727","-0.591092653722171","-0.267139210915228","0.804823971604977","0.625469477589484","0.982240070460611","10.1803074630976","159","4.682631934492e-19","33.1460038964026","2.41230335860432","13.7403961977567","13511","1.12565289438268e-42","13672","|trial_external|participant_outlier_fixed|trial_outlier_fixed"
"0","1","0","0","1","1","0","0","0","6.00133048737417","6.08747011068268","0.128848374281755","0.124560568487405","155","43.8064516129032","42.4838709677419","35","30","46","46","0.0861396233085125","0.056725276240698","-0.679846751793446","-0.853694925422003","-0.504188425639389","1.51854039358051","1.28604878068202","1.74862141345571","18.9056754355676","154","5.58464314803958e-42","0.0857488000913282","0.00317703500433883","26.9901968263561","13219","3.17110709749117e-156","13375","415.140888070236","450.304386310744","54.7306803508237","56.4011913041509","155","43.8064516129032","42.4838709677419","35","30","46","46","35.1634982405082","25.6817512683595","-0.632824728259387","-0.804502046305028","-0.459421541099316","1.36920172900477","1.14863207280716","1.58737933075043","17.0464240555019","154","2.78780124247117e-37","35.0269725874558","1.44822860226891","24.1860798306149","13219","1.71177818687477e-126","13375","|trial_outlier_data|participant_outlier_fixed|trial_outlier_fixed"
"0","1","0","0","1","0","1","0","0","6.02946406128529","6.11388971887506","0.154422642456745","0.148473901208816","160","43.39375","42.04375","35","31","46","46","0.0844256575897711","0.0691098909972527","-0.557455404198926","-0.723296753480528","-0.390087370310723","1.22161468310125","1.01552225156822","1.42543305955177","15.4523392868191","159","1.77629211308966e-33","0.0837738929832503","0.00378531891490148","22.1312641990247","13509","1.22834986276812e-106","13670","433.813521776722","469.187471365265","76.0087874140289","79.3843921135331","160","43.39375","42.04375","35","31","46","46","35.3739495885426","41.1342041898707","-0.455283168747678","-0.617448331573855","-0.291815735250898","0.859964360201561","0.677499542763548","1.04042318836776","10.8777843392256","159","5.96013868005737e-21","35.0472010169383","2.36326474439091","14.8299935926015","13509","2.29091786844289e-49","13670","|stimuli_external|participant_outlier_fixed|trial_outlier_fixed"
"0","1","0","0","1","0","0","1","0","6.0303348576632","6.11335158657429","0.154544294013755","0.148425951620967","160","44.73125","43.3375","36","31","46","46","0.0830167289110945","0.068559784393052","-0.548019022377422","-0.713492057723636","-0.381038695529936","1.21086624828283","1.00554659106825","1.41391620899193","15.3163811455867","159","4.13095324604817e-33","0.08237224070563","0.00374913847048106","21.97097849391","13930","3.30944375252754e-105","14091","434.637614528887","468.939133144295","76.1524441627","79.1413941466768","160","44.73125","43.3375","36","31","46","46","34.3015186154081","40.9348574041273","-0.441762776795722","-0.603494122235231","-0.278761199919878","0.837953782928033","0.656748126597715","1.01717944670491","10.5993701120276","159","3.42120766685645e-20","33.9506025606062","2.40907368513479","14.0928037071256","13930","8.53910771511972e-45","14091","|stimuli_outlier_fixed|participant_outlier_fixed|trial_outlier_fixed"
"0","1","0","0","1","0","0","0","1","6.0303348576632","6.11335158657429","0.154544294013755","0.148425951620967","160","44.73125","43.3375","36","31","46","46","0.0830167289110945","0.068559784393052","-0.548019022377422","-0.713492057723636","-0.381038695529936","1.21086624828283","1.00554659106825","1.41391620899193","15.3163811455867","159","4.13095324604817e-33","0.08237224070563","0.00374913847048106","21.97097849391","13930","3.30944375252754e-105","14091","434.637614528887","468.939133144295","76.1524441627","79.1413941466768","160","44.73125","43.3375","36","31","46","46","34.3015186154081","40.9348574041273","-0.441762776795722","-0.603494122235231","-0.278761199919878","0.837953782928033","0.656748126597715","1.01717944670491","10.5993701120276","159","3.42120766685645e-20","33.9506025606062","2.40907368513479","14.0928037071256","13930","8.53910771511972e-45","14091","|stimuli_outlier_data|participant_outlier_fixed|trial_outlier_fixed"
"1","0","1","0","1","0","0","0","0","6.02662001487683","6.10786008681701","0.152735590281162","0.144640069479356","152","44.8157894736842","43.5592105263158","36","35","46","46","0.0812400719401781","0.0685664084985669","-0.546380103910332","-0.716069346783881","-0.375107453662804","1.18483779038647","0.976047265673215","1.3912509578239","14.6076613326104","151","1.09900145862742e-30","0.0807431920849768","0.0037876593117818","21.3174378788026","13280","3.56005644356638e-99","13433","432.581559905108","465.4478287575","75.0435560329379","75.1797848507605","152","44.8157894736842","43.5592105263158","36","35","46","46","32.8662688523917","39.9763873669313","-0.437565409729989","-0.603347561364831","-0.270456418904083","0.822142044770631","0.637110257302576","1.00510980367037","10.1360478664272","151","9.67039589218309e-19","32.6404492421377","2.40705958886928","13.5602996257648","13280","1.30264187024225e-41","13433","|participant_external|participant_outlier_data|trial_outlier_fixed"
"0","1","1","0","1","0","0","0","0","6.0288073073793","6.11037299569291","0.152125126756809","0.144353558286063","157","44.8025477707006","43.5095541401274","36","35","46","46","0.0815656883136119","0.0677824112293221","-0.550229695614151","-0.717356462022963","-0.381562054442837","1.20334592461838","0.996602713464726","1.40777925228475","15.0778812186733","156","2.88538223604862e-32","0.0811208622611256","0.00373787050917503","21.7024271070935","13707","1.03379870566986e-102","13865","433.556008067197","466.667497741281","74.8316079679017","75.0040512707057","157","44.8025477707006","43.5095541401274","36","35","46","46","33.1114896740841","39.5277764560887","-0.44197075438972","-0.605241122892809","-0.277405250952754","0.837676506060684","0.654751970946","1.01858344263283","10.496056536745","156","7.83587636575434e-20","32.912596923788","2.37426314236031","13.8622363867675","13707","2.10531763566245e-43","13865","|participant_outlier_fixed|participant_outlier_data|trial_outlier_fixed"
"0","0","1","1","1","0","0","0","0","6.02924143490388","6.11058009767153","0.152637590060113","0.144279272644075","157","43.5605095541401","42.0764331210191","33","33","46","46","0.0813386627676468","0.0680562382708437","-0.547888469700575","-0.714923561488491","-0.379317433726352","1.19516836125945","0.989014064041182","1.39901637599808","14.9754166434737","156","5.42756716795189e-32","0.0810184183551508","0.00381110978836197","21.2584844977591","13287","1.19900897047631e-98","13445","433.901992357687","466.80279546067","75.1828656914131","75.0228139541678","157","43.5605095541401","42.0764331210191","33","33","46","46","32.9008031029832","39.838655299676","-0.438076684991067","-0.601223258082998","-0.273644480019351","0.82585124561799","0.6435999057966","1.00609977512612","10.3478864480888","156","1.96328696258679e-19","32.769165820394","2.42608539262678","13.507012539618","13287","2.66250272474185e-41","13445","|trial_external|participant_outlier_data|trial_outlier_fixed"
"0","0","1","0","1","1","0","0","0","6.008555922353","6.09315702262429","0.134173343531922","0.128274825053527","157","43.6433121019108","42.484076433121","28","30","46","46","0.0846011002712829","0.0567448888714918","-0.644707110948945","-0.81582458984135","-0.471864160132251","1.49090256327536","1.26214357769723","1.71728337516339","18.6809555737769","156","1.23639960627086e-41","0.0844629946346875","0.00316264357467309","26.7064538385164","13364","3.98597649769851e-153","13522","418.484442390145","453.105822645043","58.0742231995832","58.6909762180199","157","43.6433121019108","42.484076433121","28","30","46","46","34.6213802548985","25.7236162697839","-0.593008540688178","-0.761872625623024","-0.422516521351783","1.34589864394635","1.12854273567879","1.56089799800657","16.8640616722345","156","5.52126174661806e-37","34.5731151428026","1.44767992557739","23.8817396939544","13364","1.79817372451539e-123","13522","|trial_outlier_data|participant_outlier_data|trial_outlier_fixed"
"0","0","1","0","1","0","1","0","0","6.03025211757554","6.11304463374802","0.153324293248528","0.147748482011773","158","43.4683544303797","42.1772151898734","35","34","46","46","0.082792516172479","0.0703688603842116","-0.549983412488211","-0.716572948298913","-0.38186331137102","1.17655047588429","0.972382509873486","1.37843532812447","14.7890101603846","157","1.48113067803223e-31","0.082014747457852","0.00384073140467087","21.353939866274","13373","1.63069233533995e-99","13532","434.653577500169","468.845567386395","75.860603932099","78.9841701896629","158","43.4683544303797","42.1772151898734","35","34","46","46","34.1919898862256","42.0855997102086","-0.441629239089965","-0.604373087674132","-0.277599317884359","0.812439174483993","0.631522146667822","0.991383240942557","10.2122020707252","157","4.29363108695058e-19","33.7822075350211","2.47623500011701","13.6425692769163","13373","4.2757808069753e-42","13532","|stimuli_external|participant_outlier_data|trial_outlier_fixed"
"0","0","1","0","1","0","0","1","0","6.0288073073793","6.11037299569291","0.152125126756809","0.144353558286063","157","44.8025477707006","43.5095541401274","36","35","46","46","0.0815656883136119","0.0677824112293221","-0.550229695614151","-0.717356462022963","-0.381562054442837","1.20334592461838","0.996602713464726","1.40777925228475","15.0778812186733","156","2.88538223604862e-32","0.0811208622611256","0.00373787050917503","21.7024271070935","13707","1.03379870566986e-102","13865","433.556008067197","466.667497741281","74.8316079679017","75.0040512707057","157","44.8025477707006","43.5095541401274","36","35","46","46","33.1114896740841","39.5277764560887","-0.44197075438972","-0.605241122892809","-0.277405250952754","0.837676506060684","0.654751970946","1.01858344263283","10.496056536745","156","7.83587636575434e-20","32.912596923788","2.37426314236031","13.8622363867675","13707","2.10531763566245e-43","13865","|stimuli_outlier_fixed|participant_outlier_data|trial_outlier_fixed"
"0","0","1","0","1","0","0","0","1","6.0288073073793","6.11037299569291","0.152125126756809","0.144353558286063","157","44.8025477707006","43.5095541401274","36","35","46","46","0.0815656883136119","0.0677824112293221","-0.550229695614151","-0.717356462022963","-0.381562054442837","1.20334592461838","0.996602713464726","1.40777925228475","15.0778812186733","156","2.88538223604862e-32","0.0811208622611256","0.00373787050917503","21.7024271070935","13707","1.03379870566986e-102","13865","433.556008067197","466.667497741281","74.8316079679017","75.0040512707057","157","44.8025477707006","43.5095541401274","36","35","46","46","33.1114896740841","39.5277764560887","-0.44197075438972","-0.605241122892809","-0.277405250952754","0.837676506060684","0.654751970946","1.01858344263283","10.496056536745","156","7.83587636575434e-20","32.912596923788","2.37426314236031","13.8622363867675","13707","2.10531763566245e-43","13865","|stimuli_outlier_data|participant_outlier_data|trial_outlier_fixed"
"1","0","0","1","1","0","0","0","0","6.0302388450566","6.11180603146541","0.155528805929051","0.149302367888634","155","43.4516129032258","41.9677419354839","34","31","46","46","0.0815671864088096","0.0695781496454013","-0.535163024091448","-0.702772850663317","-0.366024796605811","1.17231037077745","0.966464829304379","1.37583063435685","14.5951464138603","154","7.61660006472428e-31","0.0806089030448907","0.00388188417416478","20.7654065469984","13084","2.92500877183678e-94","13240","434.824298859164","468.398857389407","76.7977792459852","79.8375713809883","155","43.4516129032258","41.9677419354839","34","31","46","46","33.5745585302432","41.8351779637057","-0.428697077586284","-0.592593422310744","-0.263521803882993","0.802543700408565","0.620427621947","0.982661722739904","9.99158849308498","154","1.97226146849535e-18","33.022336515186","2.51189379245435","13.1463904303534","13084","3.16348546650575e-39","13240","|participant_external|trial_external|trial_outlier_fixed"
"0","1","0","1","1","0","0","0","0","6.03097603986514","6.11289765631807","0.153822482703606","0.149310285402416","160","43.38125","42.075","33","30","46","46","0.081921616452924","0.0685857508598772","-0.540499906788509","-0.705683576187748","-0.373824594841789","1.19444076103056","0.99029461272985","1.3963242257563","15.1086133400058","159","1.50464515375703e-32","0.0812463737820438","0.00381303263326899","21.307547455315","13512","4.09608618609633e-99","13673","434.890514766149","468.904583339321","75.7020439089678","80.0497250035803","160","43.38125","42.075","33","30","46","46","34.0140685731721","41.337710209287","-0.436772805993238","-0.598347219557932","-0.273940111386703","0.822833882209819","0.642479715124001","1.00122666882864","10.4081168149669","159","1.13176809307265e-19","33.6431047890598","2.45677494696167","13.6940116678847","13512","2.11518484092037e-42","13673","|participant_outlier_fixed|trial_external|trial_outlier_fixed"
"0","0","1","1","1","0","0","0","0","6.02765997834831","6.11022635113747","0.151755641791196","0.14429127594317","157","43.4522292993631","42.203821656051","35","34","46","46","0.0825663727891642","0.0694003492707437","-0.557792483847092","-0.725217819383027","-0.388810463981279","1.18971119968082","0.983948638365843","1.39316994284713","14.9070386048811","156","8.2778956631914e-32","0.082190201447891","0.00377781805648659","21.7559978323384","13290","3.7853216825632e-103","13448","432.449933823568","466.683658681258","74.3210829199269","75.1889045118133","157","43.4522292993631","42.203821656051","35","34","46","46","34.2337248576904","39.7882682173936","-0.457945658959005","-0.621734928495591","-0.292822741583308","0.860397458633926","0.676160454197264","1.04258952391294","10.7807492564906","156","1.33435351410297e-20","34.0646801379265","2.32290524399984","14.6646877766181","13290","2.5868194812739e-48","13448","|participant_outlier_data|trial_external|trial_outlier_fixed"
"0","0","0","1","1","1","0","0","0","6.00925594177889","6.09398818960833","0.13645178148227","0.12923082269675","160","42.21875","40.9875","28","23","46","46","0.0847322478294409","0.0561424391951102","-0.637845658666812","-0.80705244199453","-0.466958111426183","1.50923702361726","1.28118206352344","1.73495712699766","19.0905060947355","159","5.4786213179564e-43","0.0845023806748831","0.00318994860200863","26.490201322264","13152","1.08815719238828e-150","13313","418.983434748622","453.506188791112","59.115349438376","59.2422603012216","160","42.21875","40.9875","28","23","46","46","34.5227540424897","25.214685891768","-0.583363488303698","-0.750245320355609","-0.414903138309912","1.36915265138245","1.15208677540922","1.58390120984014","17.3185633713081","159","1.96577151148091e-38","34.4590119991149","1.46020670528742","23.59872193049","13152","1.25390496922445e-120","13313","|trial_outlier_data|trial_external|trial_outlier_fixed"
"0","0","0","1","1","0","1","0","0","6.02950648405404","6.11362396772955","0.155351634572625","0.148660083898552","160","42.06875","40.825","33","27","46","46","0.0841174836755137","0.070368057932947","-0.553383166270868","-0.719064868058833","-0.386183115276196","1.1953929971418","0.99117906425011","1.39734382808529","15.120658279933","159","1.39588185718268e-32","0.083651720624614","0.00385510804145834","21.6989302828902","13102","1.33085089708406e-102","13263","434.191086729756","469.137794487822","76.6462684137666","80.0425128599524","160","42.06875","40.825","33","27","46","46","34.9467077580661","42.5521447719265","-0.446065218887852","-0.607933247596473","-0.282916705300982","0.821267833745526","0.641001225094259","0.999575025222479","10.3883076946734","159","1.28080297444423e-19","34.7490119447225","2.48703396177349","13.9720697339988","13102","4.77735259185453e-44","13263","|stimuli_external|trial_external|trial_outlier_fixed"
"0","0","0","1","1","0","0","1","0","6.03018988911526","6.11326089392602","0.154083978616126","0.148946216733254","160","43.50625","41.95","34","30","46","46","0.0830710048107657","0.0693406210819737","-0.548268826576765","-0.71375153816693","-0.381278306570973","1.19801356714934","0.993612932041527","1.40014995649966","15.1538061598999","159","1.13552907863964e-32","0.0824359171557223","0.00381484911140715","21.609220901876","13512","7.7227365666662e-102","13673","434.640266847982","468.959001082752","76.2265148079941","79.0939708879081","160","43.50625","41.95","34","30","46","46","34.3187342347704","41.1279071365556","-0.441908664926044","-0.603644624117961","-0.278902125739079","0.83443911018431","0.653432372338931","1.01347012667875","10.5549126276265","159","4.51953454349538e-20","34.0020420769304","2.45901502095108","13.8275048290593","13512","3.42356102688503e-43","13673","|stimuli_outlier_fixed|trial_external|trial_outlier_fixed"
"0","0","0","1","1","0","0","0","1","6.02997153162544","6.11382415561017","0.154683980531926","0.148940533720006","160","43.35","42.0875","33","31","46","46","0.0838526239847302","0.0686021200720708","-0.552344228141963","-0.717985370229221","-0.385186871611207","1.22230368240279","1.0161615844224","1.42617145202146","15.4610545152155","159","1.6828341473679e-33","0.0834044390929724","0.00381073637818397","21.886698741601","13509","2.24227202287019e-104","13670","434.487768841516","469.246742343073","76.1268157484311","79.4440654678393","160","43.35","42.0875","33","31","46","46","34.7589735015565","40.8864871265055","-0.446857062578897","-0.608750386303734","-0.283681372760014","0.850133526854726","0.668233952616544","1.03003856369289","10.7534330405314","159","1.30187376379209e-20","34.5081473191942","2.45862644797512","14.0355389683595","13509","1.93801427599527e-44","13670","|stimuli_outlier_data|trial_external|trial_outlier_fixed"
"1","0","0","0","1","1","0","0","0","6.01215751166953","6.09731166988424","0.136572934352041","0.129897271362064","155","43.5548387096774","42.2774193548387","28","24","46","46","0.0851541582147161","0.0563174920943823","-0.639127049769143","-0.811087524740345","-0.465429004608268","1.51203746914025","1.28007700836363","1.74158769262228","18.8247146791932","154","8.86919875417666e-42","0.0848187326043255","0.00321663865969837","26.3687474962696","13148","2.30929435134441e-149","13304","420.327585372237","455.176213166847","59.2255988925081","59.7034016127826","155","43.5548387096774","42.2774193548387","28","24","46","46","34.8486277946104","25.4134878575376","-0.586040875590476","-0.755693606789544","-0.414753081045001","1.37126505381568","1.15053480583722","1.58960282763842","17.0721122422358","154","2.39430804376569e-37","34.7327770219023","1.4795672576397","23.4749565067494","13148","2.06612885302417e-119","13304","|participant_external|trial_outlier_data|trial_outlier_fixed"
"0","1","0","0","1","1","0","0","0","6.00910102470643","6.0942394002449","0.136083887497816","0.129415411784329","160","43.53125","42.24375","28","24","46","46","0.0851383755384705","0.0567252391438272","-0.641345387868574","-0.810707728283529","-0.470296027707184","1.50089055283842","1.2735044406694","1.72594232789735","18.9849306623948","159","1.01289101923038e-42","0.0848382330852046","0.00314654549885469","26.9623411185647","13563","5.10603966495353e-156","13724","418.905183488416","453.665200444674","58.9127405550481","59.3065191356927","160","43.53125","42.24375","28","24","46","46","34.7600169562577","25.5732573584527","-0.588060135838936","-0.755135136545618","-0.419397442582708","1.35923306401828","1.14292529819501","1.57322554185471","17.1930894132289","159","4.18732325439523e-38","34.6627177313909","1.44140734899886","24.0478291965601","13563","3.60364180314729e-125","13724","|participant_outlier_fixed|trial_outlier_data|trial_outlier_fixed"
"0","0","1","0","1","1","0","0","0","6.00689728861741","6.09243010801468","0.13268778993006","0.127421062679294","157","43.515923566879","42.4076433121019","26","30","46","46","0.085532819397271","0.0563186183340859","-0.657669422160957","-0.829377578860059","-0.484212649015103","1.51873078437196","1.28772061605405","1.74736101490525","19.0296421846984","156","1.65564755668637e-42","0.0852986635875784","0.00314239069043","27.1445125672474","13332","5.5572308227399e-158","13490","417.512574302307","452.652822228108","57.0947207008736","58.0821914260621","157","43.515923566879","42.4076433121019","26","30","46","46","35.1402479258012","25.4249073811266","-0.610196041496118","-0.779790878219125","-0.438939912711312","1.38211901420284","1.16196865708132","1.59990526369075","17.3179016107351","156","3.67600536091785e-38","35.0270542094518","1.43015730963251","24.4917492457192","13332","1.29459573304713e-129","13490","|participant_outlier_data|trial_outlier_data|trial_outlier_fixed"
"0","0","0","1","1","1","0","0","0","6.00840069891443","6.09413035481418","0.135190413018558","0.129605185147872","160","42.30625","40.8875","27","24","46","46","0.0857296558997475","0.0564676565074794","-0.647515717733833","-0.817154115120141","-0.476179362369158","1.51820814253894","1.28943238743307","1.74464854875627","19.2039827705465","159","2.83439152781839e-43","0.0854363527886356","0.00318633115254549","26.8133940567924","13150","3.04186186149578e-154","13311","418.505978881266","453.562365761929","58.3470356339535","59.4063388444654","160","42.30625","40.8875","27","24","46","46","35.056386880663","25.5884904407366","-0.595420505542929","-0.762801013759451","-0.42643806372357","1.37000605650631","1.15287482865707","1.58481979758761","17.3293581871411","159","1.84210516946477e-38","34.9636444483441","1.4568077109289","24.0001780509867","13150","1.29884895914928e-124","13311","|trial_external|trial_outlier_data|trial_outlier_fixed"
"0","0","0","0","1","1","1","0","0","6.00759790127338","6.09345244954762","0.135421175007456","0.129126878595491","160","42.14375","40.975","26","23","46","46","0.0858545482742488","0.0574284036110166","-0.64906580944349","-0.818773916221183","-0.477657015120135","1.49498406495456","1.26807023888591","1.71956395818788","18.9102188436541","159","1.56597573319422e-42","0.0853666337741948","0.0031898211844576","26.7622003986128","13138","1.12796616097726e-153","13299","418.134854740921","453.285319563795","58.429957452356","59.0039530609994","160","42.14375","40.975","26","23","46","46","35.1504648228738","25.8074647677585","-0.598642498903692","-0.766157807712628","-0.429519075103851","1.36202703904444","1.14550602415454","1.57623218265029","17.2284307124621","159","3.38347267075565e-38","34.9581100057951","1.45691309127672","23.9946433422193","13138","1.48349331968049e-124","13299","|stimuli_external|trial_outlier_data|trial_outlier_fixed"
